entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,login_success,label
af5b8f47-ceae-41cf-8e00-0af03eb05181,User,2026-07-10 17:43:00,202.162.83.42,"Baileyview, France",RootServer,Legacy Login,50,nmap -A 10.0.0.0/24,Windows XP,False,Anomaly
439472e6-da58-4e8a-a25d-6b29afffcfd2,User,2026-07-10 18:38:00,56.76.232.211,"Kington, Bermuda",VPN,MFA,1572,git push,Windows 11 - Chrome,True,Normal
a3b442bd-4649-4296-af58-42c3ff86cc31,User,2026-07-12 09:32:00,162.87.247.89,"North Emilyfurt, Haiti",Database,SSO,7782,docker ps,Windows 11 - Edge,True,Normal
14e4180c-fe99-46a3-a2db-c8503c5bf3a7,User,2026-07-12 18:57:00,133.14.209.120,"Sandraview, San Marino",FinanceDB,Legacy Login,114045,nmap -A 10.0.0.0/24,Android Emulator,False,Anomaly
8412a335-d88c-456d-b61e-5fdb1a435206,User,2026-07-27 17:17:00,145.90.61.9,"West Christopherburgh, Faroe Islands",Database,Hardware Token,2319,git push,Ubuntu 22.04 - Chrome,True,Normal
79c2d2e4-9ae1-4991-924f-93ff30307633,User,2026-07-15 17:39:00,202.70.72.164,"North Shannon, Sudan",HRIS,OAuth,1370,kubectl get pods,Windows 10 - Chrome,True,Normal
6553867d-a881-4fd3-947d-577bfa5a91ca,User,2026-07-07 03:51:00,47.80.101.191,"North Elizabeth, Marshall Islands",BackupVault,Legacy Login,40,rm -rf /,Windows XP,False,Anomaly
90fa6b57-24ac-4130-9eaf-528d2e709838,User,2026-07-25 11:44:00,35.92.3.169,"Jonestown, Bermuda",ERP,Biometric,8242,docker ps,Windows 11 - Edge,True,Normal
19db3ad0-ddd1-4fb2-bb98-2ef8daf61a26,User,2026-07-08 23:44:00,119.142.247.102,"Lake Kellitown, Mexico",SecretsManager,Legacy Login,107397,cat /etc/shadow,Android Emulator,False,Anomaly
ae4c84ff-a8c0-4f05-8478-f6f1b88ec318,User,2026-07-15 12:19:00,119.156.119.58,"Lake Colton, Niue",CloudStorage,Hardware Token,2876,python app.py,Ubuntu 22.04 - Chrome,True,Normal
793b4c32-2050-4494-bd11-48022702878b,User,2026-07-24 16:48:00,185.49.28.131,"New Staciemouth, Reunion",CRM,Hardware Token,4445,python app.py,Windows 11 - Chrome,True,Normal
8412a335-d88c-456d-b61e-5fdb1a435206,User,2026-07-19 16:38:00,131.201.81.223,"West Christopherburgh, Faroe Islands",CloudStorage,SSO,4080,git push,Ubuntu 22.04 - Chrome,True,Normal
fa02eaec-96ef-4ad6-b97e-670346c8adfe,User,2026-07-10 08:45:00,46.220.178.27,"Tinaborough, French Polynesia",BI,Hardware Token,5394,N/A,Windows 11 - Edge,True,Normal
edcd465e-3638-4821-b6e0-7cc06c52c49f,User,2026-07-23 10:40:00,203.68.198.48,"Lake Larry, Paraguay",ERP,SSO,1100,SELECT * FROM customers,Windows 10 - Chrome,True,Normal
6a5d932b-45ff-4c83-b495-db4e82456fb4,User,2026-07-15 13:11:00,114.208.7.208,"Bairdbury, Korea",Email,OAuth,8727,N/A,Ubuntu 22.04 - Chrome,True,Normal
a8b317fa-18d0-452b-9825-bc5430beb45f,User,2026-07-03 17:40:00,11.203.66.223,"Gomezchester, Lao People's Democratic Republic",Email,Hardware Token,3344,docker ps,Windows 11 - Edge,True,Normal
f75d1e3c-c48d-4650-ae95-22d696792482,User,2026-07-03 11:07:00,146.134.160.125,"South Wesley, Trinidad and Tobago",BI,Biometric,10833,SELECT * FROM customers,Ubuntu 22.04 - Chrome,True,Normal
be2d740a-1e9b-43bc-90c7-c006314d3441,User,2026-07-13 15:58:00,70.222.3.183,"East Javier, Liberia",ERP,OAuth,10542,kubectl get pods,Windows 10 - Chrome,True,Normal
118405ad-9e11-42cd-8930-aef68a80068d,User,2026-07-02 17:47:00,159.156.66.213,"Lake Gabrielle, France",VPN,Hardware Token,11148,git pull,macOS 13 - Safari,True,Normal
95d82980-ff37-419c-ae76-128b473544f9,User,2026-07-06 11:11:00,30.250.6.179,"Waltersfort, Bermuda",BI,SSO,3464,N/A,macOS 13 - Safari,True,Normal
604e46cb-3712-42d1-87cd-b6a1bf012e32,User,2026-07-20 15:18:00,135.53.154.194,"Chavezburgh, Heard Island and McDonald Islands",Email,Hardware Token,5620,python app.py,Windows 11 - Chrome,True,Normal
d50755d9-a5d0-4d53-9e12-42e3f27292b6,User,2026-07-15 09:43:00,157.94.218.202,"South Sarah, French Guiana",GitLab,OAuth,11140,SELECT * FROM customers,Windows 11 - Chrome,True,Normal
a092f52a-d4a0-47a7-b0cc-1b3b9793b9b4,User,2026-07-18 11:41:00,213.245.87.193,"North Heidi, Gabon",CRM,OAuth,3230,N/A,Ubuntu 22.04 - Chrome,True,Normal
3a9bedd4-0f12-49e0-a18f-f6b6b535106e,User,2026-07-10 17:47:00,50.225.173.104,"East Cheryl, Northern Mariana Islands",SecretsManager,Legacy Login,105358,wget malware.sh,Tor Browser,False,Anomaly
004b6fab-fcf5-4188-932e-6dcd83bc9478,User,2026-07-16 15:05:00,165.63.48.7,"Gutierrezborough, Maldives",FileServer,SSO,7978,python app.py,Windows 11 - Chrome,True,Normal
5be4bf51-9269-4698-a1a1-17293cb98350,User,2026-07-01 09:14:00,113.134.178.136,"Victoriaport, Angola",FileServer,MFA,1239,docker ps,Windows 10 - Chrome,True,Normal
49c8a43f-7ed7-4ed7-b194-990b6961929e,User,2026-07-25 10:30:00,9.232.233.186,"Cervantesside, Argentina",BI,Biometric,5457,git pull,macOS 13 - Safari,True,Normal
83d5bceb-5edb-48ee-82ba-f0e02179e3f0,User,2026-07-27 15:05:00,169.192.111.231,"West Johnville, Ethiopia",ERP,OAuth,7590,git push,Ubuntu 22.04 - Chrome,True,Normal
4d57d880-d865-469a-b4f3-310340066ff2,User,2026-07-28 10:21:00,156.151.80.150,"South Melissa, Botswana",HRIS,Biometric,5622,python app.py,Ubuntu 22.04 - Chrome,True,Normal
d86a6460-59a1-420e-9bb4-3332d8e7012f,User,2026-07-18 08:29:00,175.53.49.74,"Dannyview, Montserrat",VPN,OAuth,5035,git push,Windows 11 - Chrome,True,Normal
2999b735-dd56-4c94-bc9a-d14cee0caeb5,User,2026-07-13 16:52:00,203.130.237.115,"South Angel, Saint Pierre and Miquelon",Email,MFA,8469,kubectl get pods,Windows 10 - Chrome,True,Normal
edcd465e-3638-4821-b6e0-7cc06c52c49f,User,2026-07-12 04:48:00,183.143.202.109,"Lake Davidport, Cayman Islands",AdminConsole,Password,22,sudo su,Tor Browser,False,Anomaly
25b8a42f-836b-45c7-a7c2-25da73069588,User,2026-07-21 02:51:00,185.243.136.4,"Lake Sabrinaport, Heard Island and McDonald Islands",SecretsManager,Password,40,chmod 777 /,Kali Linux,False,Anomaly
15b02530-f020-4992-b576-255e98549f22,User,2026-07-21 10:31:00,212.70.50.10,"Angelicamouth, Suriname",CloudStorage,MFA,5379,kubectl get pods,Windows 11 - Edge,True,Normal
8412a335-d88c-456d-b61e-5fdb1a435206,User,2026-07-08 15:35:00,151.233.120.42,"West Christopherburgh, Faroe Islands",CRM,Biometric,4022,SELECT * FROM customers,Ubuntu 22.04 - Chrome,True,Normal
40ef3935-5f90-4ed6-bb25-664d630aa767,User,2026-07-05 09:17:00,191.17.6.11,"West Kristinastad, Dominican Republic",HRIS,OAuth,9218,git push,Windows 10 - Chrome,True,Normal
e465e150-bd9c-46b3-ad3c-2d6d1a3d1fa7,User,2026-07-10 17:37:00,194.223.167.75,"New Roberttown, Bermuda",ERP,Hardware Token,8216,SELECT * FROM customers,Windows 10 - Chrome,True,Normal
8412a335-d88c-456d-b61e-5fdb1a435206,User,2026-07-18 16:24:00,37.61.92.244,"West Christopherburgh, Faroe Islands",ERP,OAuth,3990,python app.py,Ubuntu 22.04 - Chrome,True,Normal
3f897142-fe71-4b14-95ce-6a664dc82a1e,User,2026-07-08 14:02:00,219.147.189.220,"New Kathybury, Singapore",Database,Biometric,7146,kubectl get pods,macOS 13 - Safari,True,Normal
12a4def0-c4bb-47a9-9988-68dd9c7c7377,User,2026-07-02 10:32:00,4.229.205.185,"Perryshire, Congo",FileServer,OAuth,2544,docker ps,macOS 13 - Safari,True,Normal
52bdc661-9fe0-48c7-bc8d-5b93a2a2e91f,User,2026-07-30 15:00:00,22.120.17.126,"East Mark, Mali",RootServer,Password,105384,sudo su,Android Emulator,False,Anomaly
c012a0ff-f0ed-4303-aa53-c19cdfa4bb9f,User,2026-07-28 13:54:00,141.37.76.71,"Parrishton, France",BI,Biometric,6088,python app.py,Windows 10 - Chrome,True,Normal
ee33688d-597e-4845-a277-18c5737d1fb6,User,2026-07-02 17:04:00,204.186.63.156,"South Brianhaven, Holy See (Vatican City State)",GitLab,OAuth,4627,python app.py,Windows 10 - Chrome,True,Normal
abf3e3fc-2181-4d25-a552-38a643ff5011,User,2026-07-04 18:45:00,209.199.196.190,"Stephenland, Algeria",VPN,Biometric,3625,python app.py,Windows 10 - Chrome,True,Normal
03edd1f8-74f9-4d17-a912-b4bf86a4bae4,User,2026-07-02 13:50:00,154.150.80.243,"South Monica, Cape Verde",Email,OAuth,6773,git push,Windows 10 - Chrome,True,Normal
862268d1-6683-4107-96c0-44d06f887f28,User,2026-07-17 14:36:00,190.203.205.150,"Jenniferfurt, Equatorial Guinea",FinanceDB,Password,92587,nmap -A 10.0.0.0/24,Windows XP,False,Anomaly
871c0884-9bdf-40f2-ba2c-0f19f0b2a5d1,User,2026-07-05 11:29:00,36.172.132.11,"Rodriguezport, Dominica",CloudStorage,Biometric,5083,python app.py,Windows 11 - Edge,True,Normal
f50bea63-371e-4d7b-a7cd-813047229389,User,2026-07-15 12:43:00,113.5.41.29,"Curtisfurt, Bhutan",BI,Hardware Token,2110,kubectl get pods,Windows 11 - Edge,True,Normal
03902c5d-6502-46a2-8a6a-2224171e16cc,User,2026-07-10 18:27:00,198.34.53.103,"Amandamouth, Heard Island and McDonald Islands",CloudStorage,Biometric,5849,git pull,Ubuntu 22.04 - Chrome,True,Normal
95da75c1-a211-40f9-9fd3-4579466772ce,User,2026-07-04 11:24:00,154.42.224.58,"Oscarhaven, French Polynesia",FileServer,OAuth,10317,git push,Windows 11 - Edge,True,Normal
b489d070-7914-48a8-bea4-ff31517400f8,User,2026-07-27 23:25:00,29.115.154.227,"Victoriafurt, Kiribati",AdminConsole,Legacy Login,119627,powershell Invoke-WebRequest evil.ps1,Windows XP,False,Anomaly
4dead645-0986-4beb-b23e-323d0b9bd934,User,2026-07-07 17:16:00,136.130.231.170,"Wilsonbury, Tuvalu",CRM,SSO,11180,python app.py,Ubuntu 22.04 - Chrome,True,Normal
74273ca3-287d-46ca-af4c-c69a4b22d308,User,2026-07-15 08:37:00,192.207.47.95,"Lake Nancyview, Macao",Database,Hardware Token,2376,git push,Windows 11 - Edge,True,Normal
d534ee1d-7f29-44f5-bec3-9a379b3d74bd,User,2026-07-06 11:08:00,11.201.62.251,"Kimberlybury, New Caledonia",BI,OAuth,9597,SELECT * FROM customers,macOS 13 - Safari,True,Normal
004b6fab-fcf5-4188-932e-6dcd83bc9478,User,2026-07-09 15:51:00,215.32.71.59,"Gutierrezborough, Maldives",CloudStorage,OAuth,2786,kubectl get pods,Windows 11 - Chrome,True,Normal
36b82481-7b3a-4e3e-bc52-fa17680ac07a,User,2026-07-08 18:46:00,51.24.97.23,"Nunezside, Jamaica",RootServer,Legacy Login,115909,rm -rf /,Unknown Device,False,Anomaly
08e895d7-702c-4821-8804-0fb7ad973b67,User,2026-07-12 18:47:00,215.89.104.116,"South Michael, Falkland Islands (Malvinas)",BackupVault,Legacy Login,110923,rm -rf /,Windows XP,False,Anomaly
2e4bebc4-2989-4880-a77d-1be96070b6a1,User,2026-07-29 16:20:00,1.57.198.197,"Port Donnatown, Dominican Republic",FinanceDB,Password,116996,wget malware.sh,Unknown Device,False,Anomaly
604e46cb-3712-42d1-87cd-b6a1bf012e32,User,2026-07-02 08:19:00,66.38.29.24,"Harperton, Ecuador",AdminConsole,Password,20,cat /etc/shadow,Tor Browser,False,Anomaly
2cabd7e7-cc6b-46e5-802a-df9c8a4b8f7c,User,2026-07-24 16:26:00,222.11.251.190,"Lake Michelleberg, American Samoa",FileServer,Hardware Token,7697,python app.py,Windows 11 - Edge,True,Normal
e0ccedc5-f05d-476e-9a84-a51aa9d3d7c7,User,2026-07-20 14:17:00,35.156.199.117,"West Darrell, Botswana",Email,OAuth,4459,kubectl get pods,Windows 11 - Chrome,True,Normal
73b0a091-7634-4169-8f76-e38812fe28bf,User,2026-07-28 13:06:00,50.131.74.220,"North Miguelport, Belarus",Database,MFA,11464,git push,macOS 13 - Safari,True,Normal
7c441fe7-ab42-40a7-874a-493b3ceddf2d,User,2026-07-07 09:54:00,26.52.117.132,"New David, Vietnam",ERP,SSO,11758,git pull,Windows 11 - Chrome,True,Normal
baa80dd4-88bd-4407-abcf-be01a28defe3,User,2026-07-11 11:08:00,206.144.184.223,"West Nancy, Panama",FinanceDB,Password,58,nmap -A 10.0.0.0/24,Windows XP,False,Anomaly
92f5df7b-0323-4342-9f6a-8f931a432f0a,User,2026-07-05 17:00:00,217.157.180.44,"Taylormouth, Guam",CloudStorage,Hardware Token,3029,SELECT * FROM customers,Ubuntu 22.04 - Chrome,True,Normal
a003cd28-ca8f-4653-89af-18f843b9da13,User,2026-07-04 18:55:00,139.53.97.214,"South Danny, Czech Republic",Email,Hardware Token,1143,git push,Windows 10 - Chrome,True,Normal
a1235a8c-93b7-4886-92f7-0c977de31a51,User,2026-07-01 10:16:00,201.251.132.4,"East Edwardshire, Yemen",Email,Hardware Token,7797,SELECT * FROM customers,macOS 13 - Safari,True,Normal
8f5486b7-c7b5-42bc-9a8a-aeca1a50aec3,User,2026-07-16 15:49:00,15.12.154.204,"Dicksonberg, Uzbekistan",Database,MFA,10626,N/A,Windows 11 - Chrome,True,Normal
fb7d9f1c-57eb-49b1-965e-59dde62d2d06,User,2026-07-20 08:46:00,221.82.136.10,"New Debbieton, Egypt",BI,OAuth,8404,python app.py,macOS 13 - Safari,True,Normal
bf3c4c06-4343-48bc-89fa-6a688fb5d27b,User,2026-07-16 14:27:00,152.23.236.122,"Port Amanda, Dominican Republic",RootServer,Legacy Login,9,sudo su,Android Emulator,False,Anomaly
55cee5db-9e87-404c-a208-6977a9f25336,User,2026-07-09 17:40:00,106.79.67.198,"Melendezside, Isle of Man",SecretsManager,Legacy Login,107385,cat /etc/shadow,Android Emulator,False,Anomaly
862268d1-6683-4107-96c0-44d06f887f28,User,2026-07-23 09:54:00,180.74.124.224,"Sanchezborough, Greenland",BackupVault,Password,32,cat /etc/shadow,Unknown Device,False,Anomaly
707df251-fdb1-429e-b010-ed13b526b22d,User,2026-07-24 09:20:00,222.100.167.84,"West Nathan, Finland",HRIS,OAuth,11797,git push,Windows 11 - Chrome,True,Normal
86ad8a8c-6bc4-423e-bde1-3c1b20733f6d,User,2026-07-22 15:04:00,140.48.217.213,"Lake Brycemouth, Slovakia (Slovak Republic)",VPN,SSO,2427,kubectl get pods,Windows 10 - Chrome,True,Normal
4d71c366-b41b-4143-8b10-550cd5704f32,User,2026-07-12 10:35:00,104.161.252.157,"Lake Lisaport, Venezuela",Email,MFA,10101,SELECT * FROM customers,Ubuntu 22.04 - Chrome,True,Normal
a2f963a3-3810-4e66-9a31-b4cccd4b69a9,User,2026-07-14 13:55:00,77.227.153.68,"New John, Saudi Arabia",HRIS,SSO,5612,SELECT * FROM customers,Windows 10 - Chrome,True,Normal
25440fe0-6e41-4d47-9ff5-95ea5bc440f1,User,2026-07-19 16:13:00,149.79.73.137,"New Robert, Pitcairn Islands",CRM,Biometric,4574,docker ps,Windows 11 - Chrome,True,Normal
f1eedba3-1343-4e61-9ca3-c4480279b6a6,User,2026-07-18 13:07:00,174.15.179.163,"New Barry, Heard Island and McDonald Islands",CloudStorage,MFA,4605,docker ps,Windows 10 - Chrome,True,Normal
75c8e90d-9e3d-450d-b296-d9f0cd2372c2,User,2026-07-25 17:39:00,1.60.16.222,"Christopherville, Ecuador",BI,SSO,10877,python app.py,macOS 13 - Safari,True,Normal
5553b2fe-6889-403e-9913-f9d3785299f4,User,2026-07-09 01:58:00,198.23.212.212,"Lake Cassandra, Costa Rica",FinanceDB,Password,111539,rm -rf /,Windows XP,False,Anomaly
bf3c4c06-4343-48bc-89fa-6a688fb5d27b,User,2026-07-17 03:24:00,168.164.170.184,"Oscarside, Pakistan",FinanceDB,Legacy Login,113645,powershell Invoke-WebRequest evil.ps1,Android Emulator,False,Anomaly
98543881-118a-4d29-af92-3996d9f195d0,User,2026-07-05 10:48:00,151.4.106.219,"Lake Michellefurt, British Indian Ocean Territory (Chagos Archipelago)",FileServer,SSO,11942,N/A,Windows 10 - Chrome,True,Normal
004b6fab-fcf5-4188-932e-6dcd83bc9478,User,2026-07-14 15:38:00,197.221.48.43,"Gutierrezborough, Maldives",ERP,Biometric,5375,git pull,Windows 11 - Chrome,True,Normal
2cd2a404-a48e-40f1-9042-1dfa56ab087a,User,2026-07-14 09:18:00,31.6.16.198,"Robinstad, Germany",BackupVault,Legacy Login,111860,rm -rf /,Windows XP,False,Anomaly
8fca7b6a-8fc4-4092-b4e5-59e596229348,User,2026-07-02 08:13:00,142.41.90.210,"Elizabethchester, Guinea",CloudStorage,Hardware Token,3148,docker ps,Windows 11 - Edge,True,Normal
d3016989-bfbb-417f-9854-ce4e4ebfa5c3,User,2026-07-04 08:31:00,216.88.66.242,"Scottmouth, Portugal",HRIS,Hardware Token,3016,kubectl get pods,Ubuntu 22.04 - Chrome,True,Normal
a3b442bd-4649-4296-af58-42c3ff86cc31,User,2026-07-17 16:53:00,197.171.153.150,"North Emilyfurt, Haiti",Database,SSO,7405,docker ps,Windows 11 - Edge,True,Normal
e9a1fa6f-81f7-4d1c-adbc-2134c30ff46e,User,2026-07-15 09:55:00,149.28.131.75,"Port Colleenhaven, New Caledonia",Database,MFA,7933,SELECT * FROM customers,Ubuntu 22.04 - Chrome,True,Normal
c32d4526-b3e4-410a-85f5-0c522e2fbf77,User,2026-07-14 12:07:00,100.190.232.41,"Sandrastad, Albania",HRIS,SSO,6221,git pull,Ubuntu 22.04 - Chrome,True,Normal
2434a678-a9e2-4ba9-952e-6abb14dd5061,User,2026-07-30 13:05:00,186.205.83.156,"Kylefurt, Bulgaria",HRIS,SSO,4886,kubectl get pods,Windows 11 - Edge,True,Normal
d86a6460-59a1-420e-9bb4-3332d8e7012f,User,2026-07-13 12:47:00,167.209.100.90,"Dannyview, Montserrat",Database,Hardware Token,6356,docker ps,Windows 11 - Chrome,True,Normal
620e99d3-3b33-43d8-a69c-d696236c7b87,User,2026-07-21 09:33:00,201.246.94.176,"Jacksonstad, Chile",SecretsManager,Legacy Login,51,chmod 777 /,Kali Linux,False,Anomaly
f5b78cc7-e6b3-4944-8b32-3e357922bac2,User,2026-07-06 17:09:00,63.64.147.27,"Lake Christopher, Malaysia",VPN,Hardware Token,11188,kubectl get pods,Ubuntu 22.04 - Chrome,True,Normal
d436a7a8-b3ec-4951-ab8c-bf9720b71785,User,2026-07-25 17:28:00,4.120.72.130,"Lake Ellenhaven, Guyana",FileServer,MFA,6195,docker ps,Ubuntu 22.04 - Chrome,True,Normal
